39.465,34,32,2961,11366
41.637,30,30,2554,10900
41.500,35,35,2915,11051
39.000,28,35,2557,10595
41.208,32,37,2989,11596
41.621,27,35,2975,11467
41.241,36,34,2638,11668
40.586,28,33,3039,10592
41.435,34,38,2864,10750
39.265,31,31,2532,11069
41.380,38,31,2598,10718
41.199,38,28,3038,11438
40.540,31,30,3053,11097
40.172,36,29,2664,10822
39.797,32,36,2800,11485
41.139,37,33,2593,10770
40.907,30,36,2602,11549
41.385,33,32,2606,10593
38.959,35,34,3058,11447
41.576,36,33,2641,11605
41.637,27,37,2553,10882
40.709,31,34,2785,11415
41.310,24,27,2791,11531
40.434,31,28,2937,11226
41.327,33,36,3070,10840
40.383,34,28,2734,11158
39.700,24,29,2958,11543
40.455,31,37,2592,11715
40.814,33,35,2560,10596
40.396,29,32,2974,10622
38.896,35,30,2544,11107
41.358,32,32,2706,11744
41.434,26,39,2785,10590
38.971,34,27,2987,10651
40.686,27,28,2600,11504
40.972,35,36,2883,10691
40.939,34,30,2667,10792
41.588,30,28,3067,11768
41.163,25,34,2701,11262
40.318,30,26,3047,10688
41.363,30,28,2824,11813
41.225,31,25,2638,11486
41.357,32,39,2876,11765
41.590,29,36,2988,11016
40.091,31,29,2823,10752
41.435,25,37,2974,11246
40.697,36,32,2958,11327
40.708,34,32,2542,11512
40.896,36,26,2646,11813
40.416,31,36,3071,11348
41.180,24,29,3011,10638
40.510,27,32,3053,11728
40.626,26,33,3016,10984
41.389,28,34,2704,11276
40.749,33,35,2654,11538
41.272,38,28,2947,11403
40.531,34,38,2642,11477
41.054,30,36,2871,10952
40.873,31,39,2890,10936
41.151,25,39,2568,10852
41.083,38,28,2886,11764
40.791,34,38,2716,10711
40.143,31,32,2928,10722
40.007,28,28,2917,11346
40.679,36,27,2598,11720
41.293,27,31,2971,11693
41.450,31,26,2924,10590
39.337,32,29,2579,10698
40.031,29,30,2757,11043
38.849,37,35,2759,11763
41.358,37,27,2956,11537
41.506,34,31,2841,11102
39.549,26,29,2588,11555
40.488,24,25,2645,10794
41.123,29,28,2891,11707
41.267,31,31,2884,11769
40.594,35,29,3055,10601
39.501,25,32,2877,10852
41.105,37,39,2853,11527
41.162,30,32,2594,11160
40.312,30,33,2760,10726
40.154,34,27,2570,10918
39.605,33,37,2748,11319
41.585,26,35,3053,11139
40.538,26,26,2663,11028
38.933,25,37,2950,11140
39.126,25,38,2602,11390
40.334,28,30,2601,11676
40.552,25,39,2825,11797
40.422,31,31,2615,11283
40.901,25,26,2989,10670
39.509,31,29,2591,11079
39.606,30,34,2795,11120
41.496,30,32,2743,11068
39.605,32,39,2626,11890
41.617,31,27,2858,11703
40.912,26,39,2796,11642
40.651,32,28,2620,11575
41.144,32,39,3006,10600
39.162,25,33,2961,11512
40.669,33,29,2610,11193
39.823,26,38,2749,10965
40.173,27,29,2526,10575
41.461,25,28,2552,10604
39.757,24,38,2851,10827
41.217,26,32,2861,10891
39.848,35,32,2600,11623
40.601,32,27,2928,11345
40.429,28,36,2818,11241
40.631,36,25,2946,11742
40.726,28,32,2541,10681
41.603,36,27,2846,11807
41.149,37,35,2875,10704
40.852,32,32,2860,11655
41.606,28,28,2602,10656
39.711,36,36,2836,11809
41.290,28,38,2955,10569
39.108,33,27,3009,11659
41.087,29,35,2753,11261
40.617,32,26,2840,11710
40.897,31,38,2730,11707
40.708,24,39,2604,11629
40.919,24,25,2894,11534
40.757,31,25,3010,11416
40.417,33,31,3013,11707
41.294,28,38,2563,10693
41.171,34,39,2797,10995
39.615,28,35,2560,10607
39.455,29,37,2525,11131
39.698,38,38,2870,11081
39.772,26,32,2774,11560
41.020,31,32,3049,11278
41.062,25,37,2546,10861
40.821,33,35,2697,11159
40.725,31,27,2546,10937
41.516,36,35,2758,11870
41.037,31,36,3043,10747
40.027,33,33,2998,11263
40.840,31,25,3006,11911
41.540,27,39,2654,10670
39.397,29,31,2850,11772
40.286,38,25,2660,11601
40.318,36,28,2544,11770
40.934,28,32,2821,11750
40.646,30,26,2798,10579
39.483,24,26,2546,11629
40.597,31,25,2690,11583
41.339,34,31,2676,11060
40.519,26,28,2625,11281
41.494,28,29,2820,11084
38.986,32,35,2788,11383
41.053,27,32,2619,11355
41.546,35,29,2942,11809
40.239,35,27,2947,10830
39.675,37,31,2642,11707
40.755,28,27,2692,10690
40.328,35,26,2890,11668
41.404,26,33,2668,11007
40.680,26,30,2603,11003
40.094,31,33,2769,11395
40.304,30,39,2684,11076
40.360,32,37,2659,11904
40.314,38,30,2992,11554
40.287,28,32,2801,11096
40.729,27,33,2978,10850
40.336,25,26,2546,11192
40.220,29,30,2799,11906
40.553,26,25,2539,11184
40.720,37,34,2776,11917
41.062,27,29,2550,11293
40.630,34,33,2799,10912
39.588,36,32,2811,11699
40.578,27,36,2803,11572
41.382,35,34,2612,10820
41.027,29,38,2692,11285
40.853,27,25,3011,11874
40.799,30,27,3025,10839
41.289,36,35,2553,11161
40.134,36,28,2778,11829
41.237,36,30,2621,10676
40.275,32,36,2672,11766
40.294,24,34,2825,11105
41.372,27,39,2791,11787
41.239,24,39,2562,11229
41.579,36,32,2690,10676
38.843,32,32,2617,10653
40.637,36,37,2804,10919
41.050,25,34,2957,11577
41.414,28,39,2847,11771
41.304,38,29,2592,10657
39.658,31,32,2756,10624
39.334,25,31,3077,10783
40.657,36,35,2711,10974
40.237,25,36,2785,11706
41.341,29,36,2810,10659
41.223,34,32,2637,10625
41.039,28,37,3023,11790
40.652,31,34,3035,11571
40.742,37,32,3000,11369
40.889,38,26,2751,10964
39.110,31,33,2600,11307
41.060,30,39,2787,11315
40.810,24,33,2995,11316
41.359,38,38,2732,11504
41.060,32,28,3048,11602
40.979,37,26,2860,10608
41.253,27,25,2905,11728
41.083,32,25,2771,10973
40.127,30,32,2865,11540
40.281,25,32,2786,11447
41.123,30,39,2823,10885
39.109,33,33,2616,11269
40.321,28,32,2534,10949
39.296,31,25,2966,10784
40.097,26,30,2931,11486
41.152,25,33,2527,11753
40.991,28,28,2552,10609
40.946,33,30,2695,10885
40.515,37,38,2965,11214
38.882,27,38,2840,11877
40.556,31,39,2697,11163
39.376,36,28,2929,11239
41.463,28,37,2816,11509
41.026,25,33,2661,10888
39.457,25,38,2533,11412
40.848,37,30,2933,11153
40.649,34,32,2709,10564
39.867,27,27,2893,11306
40.945,37,36,2699,11112
39.724,34,27,2646,10584
39.400,29,39,2931,10986
40.023,27,29,2657,11044
40.908,31,31,2885,11266
41.400,31,39,2895,11243
40.848,37,27,2683,11914
40.281,38,39,2571,11513
40.661,26,37,2548,11744
41.195,28,32,2769,10678
39.120,30,39,2694,10853
40.039,25,34,3053,11566
41.562,37,35,2533,11892
40.907,29,35,2972,10787
40.786,25,25,2704,11465
41.469,25,35,2759,11381
41.097,34,29,2661,11816
41.404,26,30,2926,11472
41.575,29,37,2985,11488
40.239,31,29,3054,11782
40.310,26,31,2633,11749
40.306,27,33,3018,11062
40.692,31,25,3053,11471
40.384,29,26,2950,10720
40.649,34,32,2771,11364
40.893,32,27,2547,11361
41.557,31,32,3073,11015
39.662,34,33,2529,10673
39.504,38,35,2672,10919
40.603,28,32,3023,10875
40.574,27,35,2921,11914
41.639,28,32,2764,11283
41.399,27,37,2577,11020
40.865,29,32,2826,11586
41.034,31,39,2776,10565
40.301,28,25,2546,10990
41.385,24,38,3011,11247
40.347,32,38,2697,10610
40.205,29,26,2658,11264
40.385,32,37,2970,11217
39.451,28,27,2990,11232
40.261,37,38,2777,11537
41.577,35,31,3058,10793
40.100,35,35,2924,11007
39.262,27,31,2559,10883
39.301,36,35,2664,11814
40.242,26,27,3005,10737
40.765,32,27,2586,11066
40.336,36,32,2782,11295
41.440,34,39,2571,10960
39.476,38,31,3015,10603
39.711,36,30,2758,10637
39.959,36,27,2533,11563
40.987,31,35,2817,11611
41.393,31,39,2615,10819
40.272,29,30,3079,10819
39.121,31,39,2876,11337
40.908,34,30,2909,10777
39.950,25,39,2537,10946
39.634,29,27,2793,11013
40.669,27,28,2770,11538
41.391,32,39,2559,11054
39.567,25,29,2957,11398
41.471,37,25,2721,11338
40.717,35,39,2819,11123
39.277,32,28,2550,10669
39.097,32,25,2593,11793
40.924,31,39,3072,11804
40.911,28,29,3056,11914
41.200,31,31,3064,11067
39.571,34,38,2581,11629
41.510,36,31,2659,10779
39.055,27,32,2920,11259
41.517,29,26,2746,11829
41.088,30,35,2904,11411
41.314,29,38,2711,10799
38.935,28,29,2942,11012
39.648,26,31,2525,11855
40.798,25,37,2898,10963
40.820,32,28,2680,11644
41.346,38,29,2613,11140
40.360,34,28,2994,11261
40.731,31,26,2712,11249
41.323,25,37,2924,11755
41.119,34,31,2945,11850
40.853,34,37,2610,11835
41.014,24,29,2694,11433
40.716,24,25,3075,10686
40.154,34,37,2770,10609
39.491,27,30,2797,10837
40.261,35,27,2876,11523
40.763,33,26,2832,11502
40.975,34,25,2685,11766
41.498,25,26,2545,11627
40.890,25,36,2610,11169
39.611,30,34,2786,10949
40.574,26,32,2662,11229
40.735,30,35,3012,11911
41.506,37,34,2915,11299
40.908,34,38,2531,11196
40.645,36,32,2694,11887
41.174,38,37,3066,11508
40.856,26,26,2933,11858
40.553,28,39,2893,10992
40.546,37,32,2947,11388
41.598,36,31,2806,11356
41.406,35,30,2878,11124
40.875,35,37,2599,11861
40.326,31,37,2966,11314
40.373,38,39,2587,11006
39.456,34,34,2986,11616
40.977,25,33,2964,11446
41.178,32,32,2587,10677
40.269,27,30,2851,10824
39.878,35,35,2625,10787
39.172,34,31,2982,11066
39.124,31,29,2728,11642
40.412,28,39,2621,10816
41.104,25,32,2987,11812
40.665,29,28,2557,10873
40.791,30,33,2735,11644
41.433,37,27,2810,10988
39.291,29,32,2548,10584
40.886,28,28,2938,10872
41.285,27,34,2925,10948
39.170,27,30,2616,11429
41.591,31,27,2684,11070
40.523,30,31,3006,11614
40.853,24,27,2654,10845
40.227,31,35,2810,11065
40.757,35,29,2966,10779
39.992,31,37,2888,10719
40.020,31,32,3022,10994
39.678,32,34,2715,10760
39.440,24,28,2704,11805
40.922,31,26,2995,11361
40.712,24,32,2802,11825
40.996,34,31,2933,11430
40.690,30,34,2898,10588
41.540,35,29,2522,11855
40.341,30,36,3060,10922
39.943,32,37,2978,11351
40.890,33,37,2645,11905
40.581,31,36,2786,11154
38.883,25,29,3067,10584
41.114,37,34,2933,11284
40.689,27,33,2802,11483
41.591,25,34,2802,10572
41.433,35,32,2840,11048
41.356,30,39,2550,11525
40.825,31,34,2864,10727
40.504,29,31,2943,11593
40.708,24,39,2920,10694
38.929,34,30,2978,10725
39.823,37,25,2815,10765
39.613,37,33,2902,10681
39.074,36,32,2975,11399
41.533,34,27,2541,10680
40.850,25,29,2867,11478
40.256,37,29,2622,10718
41.360,29,32,2910,11093
40.413,36,31,2632,11113
41.111,29,26,2938,11641
40.250,31,26,2901,10689
40.049,34,27,2768,10643
41.531,28,30,2850,11289
41.228,32,28,2920,11636
41.245,36,32,2644,11195
40.361,34,35,2662,11493
40.634,24,32,2943,11905
40.708,36,32,3016,10810
40.395,25,33,2876,11173
39.473,29,26,2983,11150
39.593,28,28,2752,10698
40.285,26,37,3014,10755
40.745,28,26,2697,11242
40.910,31,37,2701,11146
39.706,35,38,2853,11649
41.589,33,29,2739,11805
40.515,34,37,2802,10593
39.164,31,32,2739,11313
40.708,26,34,2808,10614
39.146,37,28,3037,11195
41.627,27,38,2861,11016
41.327,34,32,3013,11311
41.612,33,35,2546,10999
39.004,29,25,2555,10638
40.851,31,27,2680,10907
38.876,25,34,3052,10851
40.006,33,31,2852,10954
41.614,37,32,3005,11813
41.264,27,31,2582,11817
40.257,35,28,2869,11883
40.937,30,33,3063,10588
39.970,29,26,2528,11185
39.210,30,36,2994,10636
41.582,32,28,2647,11170
38.944,25,34,2859,11401
41.378,31,35,2963,11243
40.936,25,39,2615,10612
41.580,32,36,2824,11373
41.540,24,33,2677,11219
40.921,37,34,2932,11803
41.633,25,39,2581,11819
41.182,29,38,2884,10579
40.195,26,31,2870,11030
40.000,29,25,3063,11278
40.471,30,37,2997,10721
39.830,31,33,2560,10926
39.643,25,33,2817,10829
41.511,27,39,3017,11348
41.176,28,30,3069,11225
40.176,26,32,2681,11364
40.434,31,30,2938,10628
39.669,25,32,2590,10797
39.407,26,35,2808,10608
40.258,27,27,2543,11262
40.458,33,39,2743,10562
40.638,24,32,2685,11519
41.625,34,32,2653,11319
40.854,27,39,2980,11609
41.387,25,39,2525,11149
41.446,29,37,2582,11134
39.721,33,29,2779,10803
40.314,26,31,2839,11683
41.518,33,39,2934,10954
40.335,26,38,2619,11070
40.987,24,32,2593,10938
41.409,30,31,2596,11830
40.471,38,35,2573,10806
39.285,31,32,2878,10891
40.740,38,39,2814,11592
40.668,28,30,2578,11858
41.446,24,32,2977,11685
40.684,35,26,2904,11816
41.316,34,31,2979,11563
41.130,31,30,2845,11436
41.364,31,27,2961,10746
39.649,34,25,2725,11699
41.106,30,31,2683,10709
39.344,32,29,2588,11536
40.270,36,31,2573,11620
40.315,28,32,2799,10637
41.613,28,38,2631,11747
40.660,29,28,2978,11131
38.996,33,39,3064,11575
40.466,34,32,2843,11593
41.086,25,28,2951,11091
40.221,33,32,3046,11683
41.181,31,36,2738,10981
41.466,38,33,2901,11288
40.731,31,36,2764,11300
41.603,25,35,2759,11750
41.639,37,26,2552,10667
38.952,26,30,2892,11260
40.973,33,38,2929,11359
40.632,27,32,2786,10606
39.248,29,34,2585,10705
40.780,31,35,2685,11042
40.108,25,27,2542,11165
40.860,34,33,2952,10912
40.320,36,32,2805,11515
41.141,34,32,2689,11889
40.555,31,28,3030,11071
40.515,31,31,2943,11808
41.373,31,33,2625,11575
40.771,29,36,2762,11410
40.554,32,38,2658,11557
40.349,38,32,2627,10980
40.523,26,27,2937,10866
40.753,32,37,2980,11718
40.402,37,32,2610,11886
40.386,37,33,2595,11108
40.508,27,37,2965,10937
39.353,38,29,2977,11613
40.462,33,39,2707,11254
40.707,30,35,2522,11506
40.423,32,33,2736,10875
38.833,30,31,2683,11760
40.405,28,31,2913,10752
41.065,25,28,2842,11830
40.243,28,28,3046,11516
40.279,28,38,2857,11443
41.244,26,25,3026,11570
41.344,36,30,2648,11263
41.238,33,34,2584,11455
41.459,35,33,3005,11880
40.529,38,26,3045,11816
40.556,31,35,2660,10949
41.113,31,33,2583,11221
40.447,31,27,2533,11470
40.267,36,30,2964,11657
41.011,29,36,2959,11037
38.859,24,27,3031,10744
39.675,32,33,2896,11099
40.256,31,38,2747,11910
40.530,24,34,2752,11053
38.901,36,32,3063,11579
40.838,31,29,2865,11512
41.144,30,25,2955,11461
41.258,31,33,2969,11392
40.586,25,27,3002,11437
40.667,33,33,3004,10740
39.356,31,32,2899,10792
40.597,30,27,2768,10930
39.030,27,32,2843,11167
40.703,34,37,2955,10576
41.011,28,26,2648,11503
40.476,38,30,2933,11332
40.883,31,31,2879,10755
41.117,24,28,2881,11327
41.554,36,25,2885,10659
41.444,25,34,3047,11537
41.296,30,29,2556,10643
40.417,25,38,2908,11671
41.210,35,38,2785,11915
40.356,27,27,2879,11833
41.208,38,25,3012,11085
40.134,30,29,2588,11475
41.161,31,27,2844,11648
40.586,31,26,2803,11339
40.442,38,35,2758,11595
41.185,38,35,3051,11122
40.030,35,28,2672,10797
40.286,27,29,2571,10797
40.876,31,31,2995,11700
40.594,36,35,2824,11717
41.113,30,30,2775,10899
39.385,31,27,2673,10569
40.619,32,38,2600,11065
40.805,36,32,2842,10623
41.009,31,36,2679,10872
39.805,28,31,2610,11344
40.437,25,34,2560,10688
41.553,33,34,2760,11260
40.281,31,36,2601,11415
41.427,26,31,2976,11145
39.091,28,38,2901,11850
40.329,27,27,2836,10898
40.364,30,32,2869,11233
41.111,25,32,2589,10821
39.235,33,39,2971,11521
41.093,26,27,3080,11544
41.143,31,27,2554,11432
41.147,38,26,2672,10983
40.472,31,39,2818,10986
41.125,31,37,2980,11297
40.559,34,29,2996,11745
41.521,34,39,2644,11163
39.068,37,38,3002,10849
40.575,31,33,2555,11485
41.573,31,25,3081,11681
40.722,28,29,3011,11011
38.925,38,28,2769,11093
41.630,29,28,2815,11287
40.895,30,32,3028,11109
39.515,27,38,2630,10805
40.816,28,26,2795,10983
38.909,34,31,2896,11177
39.200,30,29,2860,11388
40.257,31,38,3027,11663
40.778,29,38,2901,11013
39.603,31,32,2805,11876
40.592,26,36,2994,11284
40.612,26,25,2768,10644
38.964,24,26,3005,11704
41.220,33,35,2674,11320
41.239,30,30,2706,11290
40.291,30,30,2998,11222
39.899,27,25,2949,11902
40.645,38,30,2891,11000
41.569,37,27,2800,11402
40.256,24,31,2582,11207
41.550,26,31,2902,11211
40.783,25,36,2932,11871
41.478,38,39,2723,11112
39.331,38,27,2576,11202
40.816,36,39,2579,11557
40.406,27,27,2993,11567
40.358,38,29,2709,11368
41.096,33,36,2879,11596
40.973,38,38,2579,10989
40.107,34,27,2729,10571
40.527,38,29,2848,10780
41.290,32,30,2923,10731
39.140,28,35,2880,11089
40.343,38,30,2555,11644
40.869,30,30,3056,11698
41.440,24,34,2787,11088
40.600,34,30,2880,10970
40.615,32,31,2982,10719
40.909,33,28,2613,11530
40.637,34,32,2985,10581
41.151,25,30,2681,11654
40.495,31,39,2601,11889
41.171,27,37,2630,11195
38.943,29,33,2773,11337
40.573,30,31,3047,10710
39.500,29,27,2891,11817
41.399,25,34,2975,11698
40.583,26,38,2983,10767
39.096,33,31,2885,11337
40.679,25,38,2800,11501
40.764,33,26,2614,10928
39.229,34,35,2541,11548
41.506,33,32,2668,10651
39.315,30,32,3050,11543
41.227,30,35,2939,11614
40.856,33,38,2619,11482
41.338,27,32,2697,10673
39.976,37,30,2903,11371
40.472,26,39,2545,10951
39.406,32,39,2977,11042
41.140,33,33,2610,11853
41.135,28,30,2751,10844
40.122,36,38,2630,11494
40.762,31,26,3081,10734
39.329,33,38,2607,11216
40.095,34,30,2924,11371
40.278,35,26,2797,10956
39.072,27,36,2662,11120
39.500,32,25,3047,11633
40.606,31,26,2739,11018
41.463,34,30,2967,11467
40.249,31,32,2993,11608
41.208,37,31,2660,10958
40.187,32,25,2833,10931
41.453,30,33,2868,11367
40.724,38,29,2857,11875
40.629,25,36,2658,11036
41.475,33,38,2852,10606
39.891,28,28,2614,11613
41.331,27,33,2684,10753
40.271,33,32,2676,11530
40.428,33,25,2943,10988
40.587,33,27,2859,10605
40.426,37,28,2818,11854
40.799,29,28,3006,11775
40.353,34,29,2569,11230
41.084,25,27,2802,10776
41.007,34,31,2678,10581
41.027,31,34,2659,11212
40.417,35,31,3055,11003
40.808,25,34,2635,10910
39.870,29,37,2634,10862
41.309,36,29,2612,10927
39.774,33,32,2815,11207
39.024,26,29,2593,11427
40.261,37,35,2969,10596
41.341,33,27,2702,11312
40.541,35,39,2719,10731
39.440,34,25,2752,11548
41.158,28,29,2853,11074
40.288,31,35,2932,11323
41.053,31,38,2837,11164
39.703,25,26,2821,11222
41.128,31,36,3000,10994
39.351,31,27,3049,10657
40.986,28,32,2814,11304
40.918,34,25,2748,11144
39.809,29,33,2892,10668
41.546,26,35,2873,10992
41.181,31,31,2964,11861
41.254,29,25,3051,11476
41.059,29,25,2547,10758
39.723,24,30,2749,11206
40.602,26,36,2659,11189
40.222,31,37,2619,11640
40.667,24,28,2565,11894
41.556,35,38,2860,11097
39.633,29,35,2909,10626
39.408,37,25,2534,11233
41.200,27,37,2800,11444
40.928,34,35,2761,11186
40.849,34,28,2643,11070
40.184,37,36,3041,11114
39.758,26,39,2639,11081
39.692,32,34,3031,11182
39.022,36,27,2917,11235
39.173,31,25,2546,11892
40.613,28,25,3017,11449
41.229,24,28,2785,10621
39.030,31,33,2656,10899
38.862,27,32,2600,11239
40.839,24,32,2950,11448
40.637,32,38,2754,10794
40.192,25,28,3071,11169
40.498,30,28,2867,10620
40.898,37,35,3014,10745
39.194,33,39,2585,10640
39.549,37,33,2561,11780
41.364,27,37,3027,11382
41.069,35,34,2806,11677
41.000,36,34,3047,10716
40.598,31,29,2886,11474
40.736,37,30,2925,11136
40.944,33,36,2550,11687
40.701,24,30,2731,11038
38.938,27,29,2654,11292
40.367,29,38,2682,10739
39.803,32,30,2962,11159
39.457,38,25,2692,11001
40.593,33,34,2523,10692
39.625,36,33,3065,10915
39.666,24,34,2688,11324
40.961,31,32,2750,11680
41.066,38,34,2623,11338
40.264,35,34,2660,10616
39.333,33,28,2760,11288
40.714,31,36,2885,11418
41.313,24,38,2651,10670
41.283,29,29,2731,11239
40.659,25,27,2906,11524
41.479,31,38,2623,11760
40.732,25,39,2976,10765
40.716,28,38,3014,11316
41.278,30,36,2883,11563
40.948,28,39,2733,11408
40.576,38,31,2787,11849
41.188,25,39,2612,11204
39.527,33,36,2872,11221
40.158,26,32,2608,11066
39.739,29,29,2567,10918
41.615,29,31,2753,10678
40.424,34,25,2962,11155
39.182,33,28,2756,11764
41.360,36,25,2774,11374
40.335,36,37,2631,11656
41.022,27,25,2632,11437
40.883,33,35,2827,11689
40.895,38,31,2725,10595
41.320,36,32,2600,10646
40.805,31,36,3078,11504
40.322,36,25,2553,10592
39.330,38,27,2955,11164
40.405,32,31,2802,11221
39.801,30,37,2841,11795
40.927,30,34,2920,11417
41.218,31,32,2935,11125
39.239,36,32,2542,11161
41.310,36,26,2788,11015
39.606,24,32,2852,11543
40.880,33,33,2537,11587
40.403,24,26,2818,10874
39.003,35,36,2686,10843
40.230,31,38,2968,11332
40.392,33,36,2984,10775
41.342,31,27,2640,11144
39.348,34,32,2542,11277
41.263,32,27,2937,10744
39.975,29,33,3059,11485
40.371,31,34,2725,11595
40.326,35,34,3049,11651
40.906,24,27,2690,10869
39.334,38,38,3030,11411
40.705,31,39,2543,10583
40.267,36,39,2526,11184
41.111,33,26,2702,11895
40.484,24,26,2770,11102
41.034,34,34,2763,11135
40.164,37,37,2757,11274
41.185,29,30,2710,11167
40.236,33,30,2983,11041
